Preventative Maintenance ID,Preventative Maintenance Number,Preventative Maintenance Description,Preventative Maintenance Instruction,Preventative Maintenance Safety Note,Frequency Type ID,Frequency,Frequency Type Or ID,Frequency Or,Is Hierarchy,Is Triggered,Is Fixed,Is Standard,Lead Time Days,Asset Type ID,Manufacturer ID,Model Number ID,Priority ID,Estimated Duration Hours,Job Type ID,Department ID,Customer Contact ID,Supplier Contact ID,Is Inspection,Is Inspection Enforce Order On,Is Inspection By Asset Type,User Defined Text Box,Component Code ID,Estimated Labour Cost,Estimated Material Cost,Estimated Other Cost,Is Active,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Default Inspection Asset ID,Is Group Inspection,Parent Preventative Maintenance ID,Inspection Height,Inspection Width,Inspection XLocation,Inspection YLocation,Is Use Asset Contractor,Minute Difference,Is Master PM,Master PMID,Work Order Format Name,Contractor Quote Amount,In Active To,Days To Complete,Activation Type,Is Audit,Is Include Children Of Inspection Asset Only
1229,1017,PERFORM DAMPENER OVERHAUL,"THE ACCUMULATOR'S LIFETIME IS LIMITED, AND IT DEPENDS ON THE SPREAD OF PRESSURE VARIATIONS AND CYCLES NUMBER. THE LAW IN FORCE SPECIFIES A COMPLETEOVERHAUL EVERY 5 (FIVE) YEARS, TO BE PERFORMED BY QUALIFIED STAFF.- THE REPLACEMENT OF THE BLADDER (OR DIAPHRAGM) AND OF GASKETS MUST ALWAYS BE PERFORMED AT THE SAME TIME. THE REPLACEMENT ELASTOMERS MUST BE STOREDIN A COOL PLACE, AWAY FROM DIRECT SUNLIGHT.- NO METALLIC ELEMENTS SHOULD EVER BE REPAIRED OR REPLACED; IN ALL OTHER CIRCUMSTANCES, CONTACT IN WRITING THE FOX S.R.L. TECHNICAL ASSISTANCE.K5",,9,5.0000000,,0.0000000,,,,,15,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1461,5/03/2023 10:48:16 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1230,1016,PERFOM 18 MONTHLY PM,"CHECK AND REPLACE IF NECESSARY THE TRANSMISSION JOINT, CHECK PUMPHEAD BOLTS TIGHTENING. REPLACE THE PISTON ROD BELLOWS FOR DIAPHRAGM HEADS",use ppe,9,2.0000000,,0.0000000,,,,,30,,,,3,4.0000000,5,23,,,,,,,,26.8600000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,11/10/2023 9:03:18 AM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1231,1015,PERFOM 18 MONTHLY PM,"CHECK AND REPLACE IF NECESSARY THE TRANSMISSION JOINT, CHECK PUMPHEAD BOLTS TIGHTENING. REPLACE THE PISTON ROD BELLOWS FOR DIAPHRAGM HEADS",,9,2.0000000,,0.0000000,,,,,7,,,,3,0.0000000,5,19,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1461,5/03/2023 10:49:21 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1232,986,REPLACE OIL OR GREASE  OF HYDRAULIC CHAMBER AS PER LUBRICATION SCHEDULE,"REPLACE OIL OR GREASE AS PER INTERVALS IN LUBRICATION SCHEDULES;  CHECK BREATHER OPERATION AND CLEANLINESS (WHERE INSTALLED)REFER TO THE VENDOR MANUAL, AND BE ENSURE THAT THE CORRECT TYPE OF OIL IS USED",USE PPE,9,1.0000000,,0.0000000,,,,,30,,,,3,3.0000000,5,23,,,,,,,,9.3300000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,10/10/2023 9:26:09 AM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1233,985,REPLACE OIL OR GREASE  OF HYDRAULIC CHAMBER AS PER LUBRICATION SCHEDULE,"REPLACE OIL OR GREASE AS PER INTERVALS IN LUBRICATION SCHEDULES;  CHECK BREATHER OPERATION AND CLEANLINESS (WHERE INSTALLED)REFER TO THE VENDOR MANUAL, AND BE ENSURE THAT THE CORRECT TYPE OF OIL IS USED",,9,1.0000000,,0.0000000,,,,,3,,,,3,0.0000000,5,19,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,689,5/03/2023 9:59:41 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1234,984,REPLACE OIL OR GREASE  OF HYDRAULIC CHAMBER AS PER LUBRICATION SCHEDULE,"REPLACE OIL OR GREASE AS PER INTERVALS IN LUBRICATION SCHEDULES;  CHECK BREATHER OPERATION AND CLEANLINESS (WHERE INSTALLED)REFER TO THE VENDOR MANUAL, AND BE ENSURE THAT THE CORRECT TYPE OF OIL IS USED",,9,1.0000000,,0.0000000,,,,,3,,,,3,8.0000000,5,9,,,,,,,,221.6000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,689,13/06/2023 9:48:02 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1235,983,REPLACE OIL OR GREASE  OF HYDRAULIC CHAMBER AS PER LUBRICATION SCHEDULE,"REPLACE OIL OR GREASE AS PER INTERVALS IN LUBRICATION SCHEDULES;  CHECK BREATHER OPERATION AND CLEANLINESS (WHERE INSTALLED)REFER TO THE VENDOR MANUAL, AND BE ENSURE THAT THE CORRECT TYPE OF OIL IS USED",use ppe,4,6.0000000,,0.0000000,,,,,3,,,,3,3.0000000,5,23,,,,,,,,20.4900000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,29/09/2023 10:27:20 AM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1236,953,MAIN DISCHARGE NRV TEST,"MAIN DISCHARGE NRV - 110-A-1509, 110-A-2509, AND 175-NRV-0601.FULL OVERHAUL AND INSPECTION.  FUNCTION CHECK TO BE PERFORMED DURING ANY MAINTENANCE OPPORTUNITY.  OIL CHANGE TO BE PERFORMED",,9,3.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1,6/12/2022 5:15:43 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1237,952,INLET AIR FILTERS EXCHANGE,"INLET AIR FILTERS EXCHANGEDP ALARM ON EACH STAGE AND EACH MODULE WILL INDICATE WHEN FILTER STAGE BLOCKED110-XP-150-XF-01 & 110-XP-250-XF-01, AND 175-XP-001-XF-01CHANGE BOTH PRE AND CONE FILTER CARTRIDGES AND SECOND-STAGE FILTER ELEMENTS AND MONITOR DP ACROSS ALL FILTER STAGES BEFORE AND AFTER FILTER EXCHANGE AND PULSE AIR SYSTEM TESTING.OPERATION TO BE PERFORMED IN CONJUNCTION WITH THE PULSE AIR SYSTEM TESTING CHECK PULSE AIR CHAMBER FOR LEAKAGE AND CLEANFILTER EXCHANGE CAN BE DONE WHILST THE COMPRESSOR IN SERVICE BY USING LOUVRES175-XP-001-CC-01MONITOR INLET DP AND REPLACE WHEN REQUIRED",use ppe,9,3.0000000,,0.0000000,,,,,30,,,,3,7.0000000,5,23,,,,,,,,33.6200000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,11/10/2023 10:28:30 AM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1238,951,INLET AIR FILTERS EXCHANGE,"INLET AIR FILTERS EXCHANGEDP ALARM ON EACH STAGE AND EACH MODULE WILL INDICATE WHEN FILTER STAGE BLOCKED110-XP-150-XF-01 & 110-XP-250-XF-01, AND 175-XP-001-XF-01CHANGE BOTH PRE AND CONE FILTER CARTRIDGES AND SECOND-STAGE FILTER ELEMENTS AND MONITOR DP ACROSS ALL FILTER STAGES BEFORE AND AFTER FILTER EXCHANGE AND PULSE AIR SYSTEM TESTING.OPERATION TO BE PERFORMED IN CONJUNCTION WITH THE PULSE AIR SYSTEM TESTING CHECK PULSE AIR CHAMBER FOR LEAKAGE AND CLEANFILTER EXCHANGE CAN BE DONE WHILST THE COMPRESSOR IN SERVICE BY USING LOUVRES175-XP-001-CC-01MONITOR INLET DP AND REPLACE WHEN REQUIRED",,9,3.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1,6/12/2022 5:15:43 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1239,950,CHECK GEARBOX PASS-CONTACT AND BEARING,,,9,3.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,689,7/03/2023 4:05:04 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1240,949,PULSE AIR SYSTEM CHECK BY ALL PARTIES,PULSE AIR SYSTEM CHECK BY ALL PARTIESPERFORM PULSE AIR CHECK WHEN INLET AIR FILTERS ARE CHANGED.  CLEANLINESS OF SYSTEM TO BE ASSESSED AND CLEANED IF REQUIRED.UTILIZE  ANY OPPORTUNITY TO TEST PULSE AIR SYSTEM WITH PORTABLE COMPRESSOR,,9,3.0000000,,0.0000000,,,,,20,,,,3,1.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,689,7/03/2023 4:02:26 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1241,948,INLET DUCT INTERNAL AND EXTERNAL INSPECTION - RE-APPLY SEALANT,110-XP-150-XF-01 & 110-XP-250-XF-01INTERNAL CLEANSPACE INSPECTION DOWNSTREAM OF LOUVRES TO SIGNS OF WATER/DUST INGRESSINSPECTION AND CLEANING OF STAGE 1 AND STAGE 2 FILTER ROOMSEXTERNAL INSPECTION OF ENTIRE FILTER HOUSE AND INLET DUCT .  RE-APPLY SEALANT TO ALL JOINTSALL DOOR SEALS TO BE INSPECTED AND REPLACED WHERE REQUIREDDOOR LOCKS AND STRIKERS TO BE CLEANED AND MAINTAINEDFINAL INTERNAL INSPECTION FOR LIGHT INGRESS AND FILTER CLEANLINESS CHECK PRIOR TO BOX UP,,9,3.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1,6/12/2022 5:15:43 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1242,947,SURGE COUNT ASSESSMENT,ASSESSEMENT AND FEEDBACK ON SURGE COUNT ON EACH MAC ROTORASSIST IN SHUTDOWN AND INSPECTION PLANNING FOR MAC ROTORS BASED ON SURGE COUNT AND HISTORY SINCE LAST BLADE INSPECTION,USE PPE,9,1.0000000,,0.0000000,,,,,30,,,,4,1.0000000,5,23,,,,,,,,3.1100000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,10/10/2023 9:27:16 AM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1243,946,SURGE COUNT ASSESSMENT,ASSESSEMENT AND FEEDBACK ON SURGE COUNT ON EACH MAC ROTORASSIST IN SHUTDOWN AND INSPECTION PLANNING FOR MAC ROTORS BASED ON SURGE COUNT AND HISTORY SINCE LAST BLADE INSPECTION,,9,1.0000000,,0.0000000,,,,,3,,,,4,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1,6/12/2022 5:15:43 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1244,945,PERFORM NDE INSPECTION OF IMPELLERS AND BLADES,"PERFORM VISUAL, DP OR MPI AND CRACK TEST OF THE BLADES. DEMAGNETISE BLADES AFTER TESTAFTER 30 SURGES , THEN AFTER 15 (TOTAL 45), THEN 10 SURGES (TOTAL 55), THEN 5 SURGES (TOTAL 60).  AFTER 60 TOTAL SURGES, COMPLETE FIRST ROW BLADES TO BE REPLACED. BLADE ROOTS TO BE CRACK TESTED, METALLURGICAL EXAMINATION PERFORMED ON SINGLE BLADESCOPE OF WORK:- RECEIVING INSPECTION , FOD DAMAGE REPORT WITH PHOTOS & LOCATION DRAWING-CLEANING -INSPECTION OF TRANSPORT CONTAINER- DIMENSIONAL CHECK OF SEALING STRIPS- DIMENSION CHECK OF BEARING JOURNALS- RUN OUT CHECK ON BEARINGS & PROBE ARES  (MECHANICAL & ELECTRICAL)- RADIALA ND AXIAL RUN OUTS - LOW SPEED BALANCE CHECK- VISUAL INSPECTION- NDE PENETRANT TEST- NDE MAGNETIC PARTICLE TEST-INSTALLATION OF NEW 1ST STAGE BLADES - DEMAGNETISE TO <1GAUSSSHOULD ANY CRACKS BE FOUND, REPLACE BLADES - REBALANCE ROTOR  AT OPERATING SPEED AFTER REPLACEMENT",use ppe,4,6.0000000,,0.0000000,,,,,20,,,,3,8.0000000,5,23,,,,,,,,48.8799999,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,29/09/2023 10:03:14 AM,,,0,,,,,,570,,0,Standard,0.0000000,,20,every,,
1245,944,PERFORM NDE INSPECTION OF IMPELLERS AND BLADES,"PERFORM VISUAL, DP OR MPI AND CRACK TEST OF THE BLADES. DEMAGNETISE BLADES AFTER TESTAFTER 30 SURGES , THEN AFTER 15 (TOTAL 45), THEN 10 SURGES (TOTAL 55), THEN 5 SURGES (TOTAL 60).  AFTER 60 TOTAL SURGES, COMPLETE FIRST ROW BLADES TO BE REPLACED. BLADE ROOTS TO BE CRACK TESTED, METALLURGICAL EXAMINATION PERFORMED ON SINGLE BLADESCOPE OF WORK:- RECEIVING INSPECTION , FOD DAMAGE REPORT WITH PHOTOS & LOCATION DRAWING-CLEANING -INSPECTION OF TRANSPORT CONTAINER- DIMENSIONAL CHECK OF SEALING STRIPS- DIMENSION CHECK OF BEARING JOURNALS- RUN OUT CHECK ON BEARINGS & PROBE ARES  (MECHANICAL & ELECTRICAL)- RADIALA ND AXIAL RUN OUTS - LOW SPEED BALANCE CHECK- VISUAL INSPECTION- NDE PENETRANT TEST- NDE MAGNETIC PARTICLE TEST-INSTALLATION OF NEW 1ST STAGE BLADES - DEMAGNETISE TO <1GAUSSSHOULD ANY CRACKS BE FOUND, REPLACE BLADES - REBALANCE ROTOR  AT OPERATING SPEED AFTER REPLACEMENT",,4,6.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,163.9200000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1461,28/07/2023 12:40:04 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1246,943,CONDITION MONITORING ASSESSMENT OF RUNNING EQUIPMENT,,,4,1.0000000,,0.0000000,,,,,3,,,,4,2.0000000,8,34,,,,,,,,210.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1460,3/01/2023 2:03:44 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1247,942,CONDITION MONITORING ASSESSMENT OF RUNNING EQUIPMENT,,,4,1.0000000,,0.0000000,,,,,3,,,,4,12.0000000,8,34,,,,,,,,210.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1460,3/01/2023 2:03:34 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1248,941,PERFORM MAJOR OVERHAUL OF MAKE-UP AIR COMPRESSOR ,"PERFORM MAJOR OVERHAUL BASED ON PERFORMANCE EVALUATIONS, TRENDS, VIBRATION SIGNATURES USE OF SPARE BUNDLE TO BE CONSIDERED BASED ON TIME AND COST CONSTRAINTSSHUTDOWN - OPEN, INSPECT AND OVERHAUL COMPRESSOR FOR DAMAGE, FOULING AND  CRACK TEST.SCOPE OF WORK DEPENDENT ON MACHINE CONDITION RE-EVALUATE OUTAGE OR OVERHAUL FREQUENCY SHOULD SHUTDOWN FREQUENCIES CHANGE",,9,5.0000000,,0.0000000,,,,,20,,,,3,16.0000000,5,23,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,9/10/2023 4:57:53 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1249,940,MAC  - MAIN AIR COMPRESSOR - MAJOR OVERHAUL AND INSPECTION,"MAC  - MAIN AIR COMPRESSOR - OVERHAUL AND INSPECTIONOPEN AND INSPECT; CLEAN OR REPLACE ROTOR BASED ON TIME IMPACT, SCHEDULE OR RESOURCES IMPACT OR ROTOR FOULING;  FUNCTION CHECK; ADJUST INTERNAL CLEARANCES;  ASSESS FULL OPERATION OF IGV AND REPLACE OR REPAIR IF REQUIREDEVALUATE PERFORMANCE FOR AXIAL COMPRESSOR FOULING TO FINALISE SCOPE OF WORKIGV: CHECK FOR ABNORMAL OPERATION, STICKY OR STUCK OPERATION - LUBE OIL SYSTEM TO BE CHECKED;  INSTRUMENTATION ASSISTANCE WITH SOLENOIDS AND PILOT VALVES AND E/H",,9,5.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1,6/12/2022 5:15:43 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1250,939,PM CHECK OF MAKE-UP AIR COMPRESSOR - CHECK ALL SYSTEMS,ENSURE COMPRESSOR STARTS SUCCESSFULLYMONITOR VIBRATRION RESPONSES  FUNCTIONAL TEST TO BE DONE WITH ALL PARTIES PRESENTCONDENSATE TRAPS TO BE TESTED PRIOR TO STARTLUBE OIL AND COOLING WATER PUMPS TO BE TESTED PRIOR TO TEST,use ppe and follow all safety rules,4,2.0000000,,0.0000000,,,,,30,,,,3,2.0000000,5,23,,,,,,,,10.1700000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,10/10/2023 9:59:45 AM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1251,938,ACCORDING TO RESULTS OF MONTHLY LUBE OIL SAMPLING AND ANALYSIS,SEE LUBE OIL SYSTEM MAINTENANCE STRATEGYMONITOR OIL FOR WEAR METALS AS PER CONTRACTRPVOT TESTING ON ASU TO TEST OIL OXIDATION RATES AND SIGNALLING OIL REPLACEMENT INTERVAL ,,9,5.0000000,,0.0000000,,,,,2,,,,3,0.5000000,8,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1452,31/12/2022 4:24:11 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1252,937,ACCORDING TO RESULTS OF MONTHLY LUBE OIL SAMPLING AND ANALYSIS,SEE LUBE OIL SYSTEM MAINTENANCE STRATEGYMONITOR OIL FOR WEAR METALS AS PER CONTRACTRPVOT TESTING ON ASU TO TEST OIL OXIDATION RATES AND SIGNALLING OIL REPLACEMENT INTERVAL ,,9,5.0000000,,0.0000000,,,,,2,,,,3,0.5000000,8,34,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1452,31/12/2022 4:24:17 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1253,936,PERFORM MAJOR OVERHAUL OF BAC COMPRESSOR OVERHAUL,"PERFORM MAJOR OVERHAUL BASED ON PERFORMANCE EVALUATIONS, TRENDS, VIBRATION SIGNATURES AND MOC IMPLEMENTATION SEQUENCE OF IGV UPGRADE ON BAC USE OF SPARE BUNDLE TO BE CONSIDERED BASED ON TIME AND COST CONSTRAINTSCHECK FLOW AT >80% OPENING FOR FLOW AND PRESSURE SWITCH COMPARED TO NORMAL OPERATION - INDICATIONS OF INTERNAL DAMAGESHUTDOWN - OPEN, INSPECT AND OVERHAUL COMPRESSORS FOR DAMAGE, FOULING AND  CRACK TEST.SCOPE OF WORK DEPENDENT ON MACHINE CONDITION CLOSE EXAMINATION OF IGV PINS, BUSHES, O-RINGS, BALANCE DRUM LABYRINTH, AND RETAINING RING REQUIRED.  ENSURE UPGRADED PARTS FOR IGV ARE FITTED AT FIRST OPPORTUNITYRE-EVALUATE OUTAGE OR OVERHAUL FREQUENCY SHOULD SHUTDOWN FREQUENCIES CHANGE",,9,5.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1,6/12/2022 5:15:43 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1254,935,BOROSCOPEINSPECTION OF THEMAC RADIALIMPELLERS,BOROSCOPE INSPECTION OF THE MAC RADIAL IMPELLERS THROUGH THE TOP CASING INSPECTION PORTS TO CHECK FOR FOULING AND CARRY OVER FROM THE INTERCOOLERTHOROUGH CHECKS OF THE RADIAL IMPELLERS TOGETHER WITH THE CONDENSATE ANALYSIS SHALL ILLUSTRATE THE DEGREE OF FOULING AND SCOPE OF WORK FOR THE FUTURE SHUTDOWNSWHENEVER UNIT AVAILABLE FOR LONGER THAN 3 DAYS (COOLING DOWN IN PROGRESS),USE PPE,9,2.0000000,,0.0000000,,,,,30,,,,3,16.0000000,5,23,,,,,,,,102.3000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,11/10/2023 9:04:28 AM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1255,934,BOROSCOPEINSPECTION OF THEMAC RADIALIMPELLERS,BOROSCOPE INSPECTION OF THE MAC RADIAL IMPELLERS THROUGH THE TOP CASING INSPECTION PORTS TO CHECK FOR FOULING AND CARRY OVER FROM THE INTERCOOLERTHOROUGH CHECKS OF THE RADIAL IMPELLERS TOGETHER WITH THE CONDENSATE ANALYSIS SHALL ILLUSTRATE THE DEGREE OF FOULING AND SCOPE OF WORK FOR THE FUTURE SHUTDOWNSWHENEVER UNIT AVAILABLE FOR LONGER THAN 3 DAYS (COOLING DOWN IN PROGRESS),,9,2.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1,6/12/2022 5:15:43 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1256,933,OIL SYSTEM - TEST TRIP ,OIL SYSTEM - TEST TRIP SYSTEMS AND OIL PRESSURE TO EACH BEARING.  SEE LUBE OIL SYSTEM MAINTENANCE STRATEGYACTIVITIES TO BE COMPLETED PRIOR TO RETURN TO SERVICE COMMISSIONING COMPLETEDSEE ALSO VENDOR INSTRUCTION,USE PPE,9,1.0000000,,0.0000000,,,,,30,,,,3,3.0000000,5,23,,,,,,,,9.3300000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,10/10/2023 9:28:13 AM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1257,932,OIL SYSTEM - TEST TRIP ,OIL SYSTEM - TEST TRIP SYSTEMS AND OIL PRESSURE TO EACH BEARING.  SEE LUBE OIL SYSTEM MAINTENANCE STRATEGYACTIVITIES TO BE COMPLETED PRIOR TO RETURN TO SERVICE COMMISSIONING COMPLETEDSEE ALSO VENDOR INSTRUCTION,,9,1.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1,6/12/2022 5:15:43 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1258,931,PERFORM VIBRATION MONITORING,,,4,1.0000000,,0.0000000,,,,,3,,,,3,3.0000000,8,34,,,,,,,,9.9000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1452,30/12/2022 3:47:11 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1259,930,PERFORM VIBRATION MONITORING,,,4,1.0000000,,0.0000000,,,,,2,,,,3,8.0000000,8,34,,,,,,,,20.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1452,30/12/2022 3:46:32 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1260,929,PERFORM LLF INSPECTION ,,,4,1.0000000,,0.0000000,,,,,3,,,,4,3.0000000,8,34,,,,,,,,42.3600000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1452,30/12/2022 4:49:52 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1261,954,MAIN DISCHARGE NRV TEST,"MAIN DISCHARGE NRV - 110-A-1509, 110-A-2509, AND 175-NRV-0601.FULL OVERHAUL AND INSPECTION.  FUNCTION CHECK TO BE PERFORMED DURING ANY MAINTENANCE OPPORTUNITY.  OIL CHANGE TO BE PERFORMED",USE PPE,9,3.0000000,,0.0000000,,,,,30,,,,3,10.0000000,5,23,,,,,,,,67.1500000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1964,11/10/2023 10:30:02 AM,,,0,,,,,,570,,0,Standard,0.0000000,,30,every,,
1262,1040,CHANGE OIL IN GEARBOX AS PER LUBRICATION SCHEDULE,"CHANGE THE OIL IF USING MINERAL OIL OF API GROUP I OR II OR SATURATED SYNTHETIC ESTERS (OR DEPENDING ON THE RESULT OF THE OIL SAMPLE TEST)CHECK THE AIR‐OIL COOLER (THE SAME TIME AS YOU CHANGE THE OIL)CHECK THE WATER‐OIL COOLER (THE SAME TIME AS YOU CHANGE THE OIL)(CHANGE THE OIL IF USING SEMI-SYNTHETIC OIL OF API GROUP III, PAO OR PG OIL (OR DEPENDING ON THE RESULT OF THE OIL SAMPLING AT EVERY 20 000 OPERATING HOURS, AT LEAST EVERY 4 YEARS)REFER TO VENDOR INSTRUCTIONNOTE: API GROUPS I OR II MINERAL OILS, SATURATED SYNTHETIC ESTERS: 10,000 OPERATING HOURS, 2 YEARS MAXIMUM, API GROUP III SEMISYNTHETIC OILS, POLY-Α-OLEFINES, AND POLYGLYCOLS: 20,000 OPERATING HOURS, 4 YEARS MAXIMUM.",,9,1.0000000,,0.0000000,,,,,3,,,,3,0.0000000,5,19,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1461,5/03/2023 10:44:32 AM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1263,955,"BLOW OFF VALVE TESTING AND INSPECTION (110-FV-1501, 1502, 1532, 1537, 2501, 2502, 2532, 2537",,,9,3.0000000,,0.0000000,,,,,20,,,,3,0.0000000,5,13,,,,,,,,0.0000000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,689,8/03/2023 7:27:34 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1264,957,REPLACE THE OIL OR GREASE OF THE PUMPS.  ENSURE THE CORRECT SUPPLIER AND GRADE OF LUBRICANT ARE USED,CHECK CORRECT GRADE - KLUBER QUIET BQ72-72 GREASE USEDGREASE SCHEDULE; HIGH MOTOR DE TEMP AND HIGH VIBRATIONNOTE: THE ACTIVITIES MUST BE CARRIED OUT BY A QUALIFIED PERSONNEL ON WORKING WITH OXYGEN AND CRYOGENIC SERVICE,,4,6.0000000,,0.0000000,,,,,3,459,,,3,0.0000000,5,13,,,,,,,,34.7600000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,1461,1/08/2023 5:16:43 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
1265,982,PERFORM LLF INSPECTION FOR UNIT,"LLF INSPECTIONCHECK TIGHTNESS OF FLANGE JOINTS OF SUCTION AND PRESSURE VALVE, CHECK TEMPERATURE OF HYDRAULIC OIL, CHECK TIGHTNESS OF PLUNGER SEAL, CHECK GEAR OIL LEVEL, CHECK FOR CROSS HEAD SEAL,CHECK PRESSURE GAUGE, CHECK OIL LEVEL, CHECK VISUALLY TIGHTNESS OF PIPING AND JOINTS AS WELL AS VESSEL WALLS, CHECK FOR LEAKAGE,  CHECK FOR UNFAMILIAR NOISES, AND CHECK PULSATION DAMPENER PRESSURE GAUGE.",,4,1.0000000,,0.0000000,,,,,2,,,,4,1.0000000,8,47,,,,,,,,21.1800000,0.0000000,0.0000000,,1,6/12/2022 5:15:43 AM,689,9/03/2023 12:08:05 PM,,,0,,,,,,0,,0,Standard,0.0000000,,0,every,,
