Contact ID,Parent Contact ID,First Name,Last Name,Comment,Department ID,Address1,Address2,City,State,Post Code,Country,Home Phone,Work Phone,Mobile Phone,Fax,Email,Web Address,Is Primary Contact,ABN,Currency Type ID,Tax ID,Tax Exemption Number,Is Tax Exempt,Account Code ID,Payment Term ID,Customer Discount Percentage,Catalogued Mark Up Ceiling,Non Catalogued Mark Up Ceiling,Catalogued Markup Percentage,Non Catalogued Mark Up Percentage,Employee Number,Working Day Hours,Employed Date Time,Terminated Date Time,Expected Freight Price,Customer Type ID,Contact Image,Contact Type Name,Is Active,Created By Contact ID,Created Date Time,Modified By Contact ID,Modified Date Time,Billing Address1,Billing Address2,Billing City,Billing State,Billing Country,Billing Post Code,Added Date Time,IRDNumber,Contact Signature,Custom Control File1ID
1150,0,Ozodbek,Abdirazzoqov,,42,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-22,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:12 AM,1465,24/09/2022 4:50:01 PM,,,,,,,6/04/2022 11:39:12 AM,,,
1151,0,Bahrom,Qoraboyev Pardayevich,,20,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998909001045,,bahrom.koraboev@uzgtl.com,,,Registration No. 008600-92,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:12 AM,1687,11/10/2023 2:11:30 PM,,,,,,,6/04/2022 11:39:12 AM,,,
1152,0,Behzod,Sheraliev Abdirashid o'g'li,,14,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,bekhzod.sheraliev@uzgtl.com,,,Registration No. 008600-24,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:12 AM,1687,11/10/2023 2:16:42 PM,,,,,,,6/04/2022 11:39:12 AM,,,
1153,0,Dorin,Cora,,53,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,Dorin.Cora@uzgtl.com,,,Registration No. 008600-26,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:12 AM,1465,20/10/2022 10:05:06 AM,,,,,,,6/04/2022 11:39:12 AM,,,
1154,0,Bobur,Turaev,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12129,,,azamat.turaev@uzgtl.com,,,Registration No. 008600-28,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:12 AM,1465,31/10/2022 3:48:46 PM,,,,,,,6/04/2022 11:39:12 AM,,,
1155,0,Dilmurat,Kulnazarov Jumayevich,,23,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-33,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1687,11/10/2023 1:36:03 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1156,0,Doniyor,Daminov,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998912165826,,daminovdoniyor@uzgtl.com,,,Registration No. 008600-145,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1460,6/10/2023 3:30:02 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1157,0,Nazarbay,Esenmuradov,,42,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-37,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1465,24/09/2022 4:50:42 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1158,0,Farkhod,Farmonov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12606,,,lazizbek.farmonov@uzgtl.com,,,Registration No. 008600-38,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1465,31/10/2022 3:47:55 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1159,0,Farrux,Eshtemirov ,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-40,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1465,31/10/2022 3:48:54 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1160,0,Faruxjon,Mamurov Salimovich,,9,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,Farukhjon.Mamurov@uzgtl.com,,,Registration No. 008600-41,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1687,11/10/2023 1:39:43 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1161,0,Faxriddin,Norboev ,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-42,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1465,31/10/2022 3:49:00 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1162,0,Fazlitdin,Nazarov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,fazliddin.nazarov@uzgtl.com,,,Registration No. 008600-43,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1465,31/10/2022 3:49:06 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1163,0,Feruz,Kholikov ,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12212,,,,,,Registration No. 008600-45,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1465,31/10/2022 3:49:12 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1164,0,Orif,Bekmirzayev,,42,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-46,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1465,24/09/2022 5:13:08 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1165,0,Ganisher,Umrzaqov ,,22,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,ganisher.umrzakov@uzgtl.com,,,Registration No. 008600-48,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,689,2/07/2023 1:09:47 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1166,0,Husniddin,Shukurov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-50,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:13 AM,1465,31/10/2022 3:49:27 PM,,,,,,,6/04/2022 11:39:13 AM,,,
1167,0,Muhitdin,Hobiev,,42,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-51,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1465,24/09/2022 5:17:15 PM,,,,,,,6/04/2022 11:39:14 AM,,,
1168,0,Mekritdin,Mamatqulov,,42,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12126,,,islom.abdizoirov@uzgtl.com,,,Registration No. 008600-55,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1465,24/09/2022 5:20:48 PM,,,,,,,6/04/2022 11:39:14 AM,,,
1169,0,Jaloliddin ,Radjabov Jahongir o'g'li,,15,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1687,11/10/2023 2:12:17 PM,,,,,,,12/10/2022 12:00:00 AM,,,
1170,0,Valijon,Abdig'aniyev,,8,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12142,,,Valijon.Abdiganiev@uzgtl.com,,,Registration No. 008600-56 /32703945630033,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1687,11/10/2023 9:28:23 AM,,,,,,,6/04/2022 11:39:14 AM,,,
1171,0,Jamol,Rakhimov,,21,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12712,,,jamoljon.rakhimov@uzgtl.com,,,Registration No. 008600-59,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1465,24/09/2022 3:46:47 PM,,,,,,,6/04/2022 11:39:14 AM,,,
1172,0,Jasur,Juraev ,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12124,,,,,,Registration No. 008600-63,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1465,31/10/2022 4:08:30 PM,,,,,,,6/04/2022 11:39:14 AM,,,
1173,0,Jasur,Meyliyev,,68,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998949048609,,jasur.meyliev@uzgtl.com,,,Registration No. 008600-88,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1460,6/10/2023 3:30:08 PM,,,,,,,6/04/2022 11:39:14 AM,,,
1174,0,Jasurbek,Raximov ,,28,,,,,,,,,,,,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1465,26/09/2022 10:04:19 AM,,,,,,,6/04/2022 11:39:14 AM,,,
1175,0,Shoxrux,Sunnatov,,52,,,,,,,,,,,,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1465,20/10/2022 10:51:24 AM,,,,,,,6/04/2022 11:39:14 AM,,,
1176,0,Shohboz,Xushnazarov,,41,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-68,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1465,24/09/2022 5:35:52 PM,,,,,,,6/04/2022 11:39:14 AM,,,
1177,0,Kamoliddin,Mukhammadiev ,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12137,,,,,,Registration No. 008600-70,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:14 AM,1465,31/10/2022 4:08:40 PM,,,,,,,6/04/2022 11:39:14 AM,,,
1178,0,Mansurbek,Suyunov Soat o'g'li,,18,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-72,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1687,11/10/2023 2:19:00 PM,,,,,,,5/12/2022 11:39:15 AM,,,
1179,0,Komil,Aliqulov Ahmad o'g'li,,20,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,+998946420306,,komil.alikulov@uzgtl.com,,,Registration No. 008600-58,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1687,11/10/2023 9:34:05 AM,,,,,,,6/04/2022 11:39:15 AM,,,
1180,0,Kuanish,Davlatov,,21,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,gulom.davlatov@uzgtl.com,,,Registration No. 008600-75,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1465,24/09/2022 3:46:30 PM,,,,,,,6/04/2022 11:39:15 AM,,,
1181,0,Akbar,Tilavov,,41,,,,,,,,,,,,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1465,11/11/2022 3:08:55 PM,,,,,,,6/04/2022 11:39:15 AM,,,
1182,0,Mansur,Buriyev Jurayevich,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,11611,,,Mansur.Buriev@uzgtl.com,,,Registration No. 008600-78,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1687,11/10/2023 9:49:22 AM,,,,,,,6/04/2022 11:39:15 AM,,,
1183,0,Mansur,Qiyomov Ahmad o'g'li,,21,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,90 729 59 41,,Mansur.Qiyomov@uzgtl.com,,,Registration No. 008600-125,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1687,11/10/2023 2:11:14 PM,,,,,,,6/04/2022 11:39:15 AM,,,
1184,0,Sherzod,Yuldashev,,41,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12323,,,s_yuldoshev@bk.ru,,,Registration No. 008600-82,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1687,11/11/2022 4:45:09 PM,,,,,,,6/04/2022 11:39:15 AM,,,
1185,0,Mirjalol,Mahmarajabov,,81,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",Tashkent and Kashkadarya,Kashkadarya,,Uzbekistan,+998712024080,,+998990460090,,mirjalol.mahmarajabov@uzgtl.com,,,Registration No. 008600-85,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1687,25/05/2023 9:57:16 AM,,,,,,,6/04/2022 11:39:15 AM,,,
1186,0,Mirsaid,Xaydorov Baxtiyor o'g'li,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12232,,,Mirsaid.Khaydorov@uzgtl.co,,,Registration No. 008600-87,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1687,11/10/2023 2:32:30 PM,,,,,,,6/04/2022 11:39:15 AM,,,
1187,0,Muhitdin,Hobiev,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-89,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1,7/04/2022 4:40:09 PM,,,,,,,6/04/2022 11:39:15 AM,,,
1188,0,Muxlis,Baratov Berdimurod o'g'li,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,komoloddin.baratov@uzgtl.com,,,Registration No. 008600-90,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:15 AM,1687,11/10/2023 9:44:10 AM,,,,,,,6/04/2022 11:39:15 AM,,,
1189,0,Mukhritdin,Salimov,,50,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,mukhriddin.salimov@uzgtl.com,,,Registration No. 008600-91,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1460,22/02/2023 4:42:41 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1190,0,NA1,NA1,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-92,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1,7/04/2022 4:40:09 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1191,0,NA2,NA2,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-93,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1,7/04/2022 4:40:09 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1192,0,NA3,NA3,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-94,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1460,31/10/2022 4:24:15 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1193,0,NA4,NA4,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-95,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1465,14/10/2022 3:01:37 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1194,0,NA5,NA5,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-96,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1460,31/10/2022 4:24:21 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1195,0,NA6,NA6,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-97,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1460,31/10/2022 4:24:26 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1196,0,Kaxarman,Saparniyazov,,64,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,Kakharman.Saparniyazov@uzgtl.com,,,Registration No. 008600-98,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1460,29/12/2022 9:28:21 AM,,,,,,,6/04/2022 11:39:16 AM,,,
1197,0,Nurbek,Jovliev ,,,,,,,,,,,,,,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1465,13/10/2022 11:33:58 AM,,,,,,,6/04/2022 11:39:16 AM,,,
1198,0,Nurbek,Moyliyev Shavkatovich,,22,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998903137311,,nurbek.moyliev@uzgtl.com,,,Registration No. 008600-63,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1687,11/10/2023 1:41:54 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1199,0,Nurbek,Holiqov,,48,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,12161,,,nurbek.kholikulov@uzgtl.com,,,Registration No. 008600-101,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1465,24/09/2022 2:06:43 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1200,0,Navro'z,Sultanov,,38,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-105,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1465,12/10/2022 12:16:04 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1201,0,Oxunjon,Zamonov Noxim o'g'li,,19,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,998990720992,,okhunjon.zamonov@uzgtl.com,,,Registration No. 008600-73,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:16 AM,1687,11/10/2023 2:40:43 PM,,,,,,,6/04/2022 11:39:16 AM,,,
1202,0,Qambar,Eshboev,,43,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,kambar.eshboev@uzgtl.com,,,Registration No. 008600-111,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:17 AM,1465,24/09/2022 5:25:16 PM,,,,,,,6/04/2022 11:39:17 AM,,,
1203,0,Asilbek,Xayrullayev,,64,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,asilbek.khayrullaev@uzgtl.com,,,Registration No. 008600-112,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:17 AM,1460,29/12/2022 9:30:32 AM,,,,,,,6/04/2022 11:39:17 AM,,,
1204,0,Ravshan,Turopov,,,"Tashkent, Yashnabad district, 100060, Fargona yuli street, 7-b","Kashkadarya, Guzar district, GTL Site",,Tashkent and Kashkadarya,,Uzbekistan,,,,,,,,Registration No. 008600-113,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:17 AM,1460,31/10/2022 4:24:40 PM,,,,,,,6/04/2022 11:39:17 AM,,,
1205,0,Safarali,Xudoyshukurov,,42,,,,,,,,,,,Safarali.Khudoyshukurov@uzgtl.com,,,,,,,,,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,0.0000000,,,0.0000000,,,Trade,,1,6/04/2022 11:39:17 AM,1465,24/09/2022 4:14:36 PM,,,,,,,6/04/2022 11:39:17 AM,,,
